Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Fixation Count	Fixation Frequency [count/s]	Fixation Duration Total [ms]	Fixation Duration Average [ms]	Fixation Duration Maximum [ms]	Fixation Duration Minimum [ms]	Fixation Dispersion Total [px]	Fixation Dispersion Average [px]	Fixation Dispersion Maximum [px]	Fixation Dispersion Minimum [px]	Saccade Count	Saccade Frequency [count/s]	Saccade Duration Total [ms]	Saccade Duration Average [ms]	Saccade Duration Maximum [ms]	Saccade Duration Minimum [ms]	Saccade Amplitude Total [°]	Saccade Amplitude Average [°]	Saccade Amplitude Maximum [°]	Saccade Amplitude Minimum [°]	Saccade Velocity Total [°/s]	Saccade Velocity Average [°/s]	Saccade Velocity Maximum [°/s]	Saccade Velocity Minimum [°/s]	Saccade Latency Average [ms]	Blink Count	Blink Frequency [count/s]	Blink Duration Total [ms]	Blink Duration Average [ms]	Blink Duration Maximum [ms]	Blink Duration Minimum [ms]	Left Mouse Click Count	Left Mouse Click Frequency [count/s]	Right Mouse Click Count	Right Mouse Click Frequency [count/s]	Scanpath Length [px]
Trial002	uputstvo.rtf	0.0	10029.1	Reading62	OrangeRed	15	1.5	8079.8	538.7	1502.4	100.2	2840.0	189.3	277.3	35.5	10	1.0	183.6	18.4	33.4	16.7	14.9	1.5	6.5	0.1	793.0	79.3	386.6	4.3	1038.7	6	0.6	1402.2	233.7	584.2	133.5	0	0.0	0	0.0	2639
Trial002	uputstvo.rtf	0.0	4777.5	Reading63	Orchid	11	2.3	4507.1	409.7	634.4	116.9	1389.0	126.3	215.2	30.0	10	2.1	250.4	25.0	83.4	16.7	9.0	0.9	3.7	0.1	299.0	29.9	111.2	5.9	458.1	0	0.0	0.0	-	-	-	0	0.0	0	0.0	1884
Trial002	uputstvo.rtf	0.0	7118.9	Reading64	PaleGoldenrod	12	1.7	6827.7	569.0	1953.1	116.8	1776.5	148.0	206.9	30.0	11	1.5	267.1	24.3	83.5	16.7	8.8	0.8	3.2	0.1	304.2	27.7	94.8	3.2	637.7	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2081
Trial002	uputstvo.rtf	0.0	8035.3	Reading65	PaleGreen	13	1.6	6239.5	480.0	1051.8	83.4	1777.6	136.7	194.7	49.8	11	1.4	251.0	22.8	66.8	16.7	9.9	0.9	3.7	0.0	370.1	33.6	109.4	1.0	640.6	3	0.4	1486.9	495.6	1219.8	116.9	0	0.0	0	0.0	2337
Trial002	uputstvo.rtf	0.0	10931.6	Reading66	PaleTurquoise	17	1.6	8200.6	482.4	1018.3	183.7	2414.9	142.1	207.8	56.4	14	1.3	267.2	19.1	33.4	16.7	15.5	1.1	8.6	0.0	578.1	41.3	258.7	1.6	736.1	4	0.4	2253.5	563.4	1335.3	217.0	0	0.0	0	0.0	2184
Trial002	uputstvo.rtf	0.0	9711.0	Reading67	PaleVioletRed	22	2.3	7676.1	348.9	731.7	83.5	2513.7	114.3	186.4	29.4	16	1.6	317.2	19.8	33.4	16.7	24.4	1.5	6.1	0.1	1270.6	79.4	366.1	4.8	593.2	9	0.9	1572.2	174.7	484.3	100.1	0	0.0	0	0.0	3087
Trial002	uputstvo.rtf	0.0	8706.3	Reading68	PeachPuff	13	1.5	8046.3	618.9	1452.4	83.5	1799.2	138.4	203.6	25.4	9	1.0	166.9	18.5	33.4	16.7	6.9	0.8	3.7	0.1	301.4	33.5	110.6	7.4	980.8	3	0.3	417.3	139.1	150.2	133.6	0	0.0	0	0.0	2045
Trial002	uputstvo.rtf	0.0	6521.4	Reading69	Peru	12	1.8	5842.7	486.9	1302.3	83.5	1937.3	161.4	241.9	4.4	12	1.8	250.4	20.9	33.4	16.7	29.8	2.5	12.2	0.0	973.1	81.1	364.8	1.6	557.0	1	0.2	333.9	333.9	333.9	333.9	0	0.0	0	0.0	1848
Trial002	uputstvo.rtf	0.0	7621.8	Reading70	Pink	16	2.1	6777.7	423.6	684.4	83.5	1999.0	124.9	189.2	15.4	16	2.1	367.3	23.0	83.5	16.7	11.5	0.7	4.3	0.0	371.3	23.2	100.8	1.7	435.2	2	0.3	450.4	225.2	316.8	133.6	0	0.0	0	0.0	2307
Trial002	uputstvo.rtf	0.0	8460.6	Reading71	Plum	12	1.4	6977.6	581.5	1018.0	133.5	1674.8	139.6	210.5	61.7	11	1.3	217.0	19.7	33.4	16.7	17.4	1.6	9.8	0.0	630.2	57.3	294.0	2.3	792.9	3	0.4	1185.3	395.1	1018.4	83.4	0	0.0	0	0.0	2237
Trial002	uputstvo.rtf	0.0	6154.7	Reading72	PowderBlue	14	2.3	5926.2	423.3	951.7	100.2	1794.0	128.1	232.5	20.7	13	2.1	217.0	16.7	16.7	16.7	8.1	0.6	1.2	0.0	486.8	37.4	70.7	2.7	404.8	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2635
Trial004	tekst bela 1.rtf	0.0	5334.8	Vanja novo	Cyan	13	2.4	4690.8	360.8	801.2	100.2	1770.7	136.2	248.4	10.3	10	1.9	217.0	21.7	33.4	16.7	17.7	1.8	4.1	0.1	726.5	72.6	122.0	4.5	478.5	2	0.4	367.3	183.6	200.3	166.9	0	0.0	0	0.0	4731
Trial004	tekst bela 1.rtf	0.0	967.3	Proba	DarkBlue	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial004	tekst bela 1.rtf	0.0	283.3	Proba novo	DarkCyan	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial004	tekst bela 1.rtf	0.0	37538.0	Reading1	DarkGoldenrod	40	1.1	36391.4	909.8	1819.5	166.9	8498.7	212.5	320.6	38.5	37	1.0	884.8	23.9	100.2	16.7	70.2	1.9	15.1	0.0	1396.2	37.7	225.5	2.2	1001.1	2	0.1	217.0	108.5	116.8	100.2	0	0.0	0	0.0	13645
Trial004	tekst bela 1.rtf	0.0	28408.0	Reading2	DarkGray	39	1.4	27126.5	695.6	1552.4	133.6	8519.5	218.4	302.3	98.8	35	1.2	751.2	21.5	66.8	16.7	71.1	2.0	25.3	0.1	1626.6	46.5	378.3	5.5	767.4	2	0.1	217.1	108.5	116.9	100.2	0	0.0	0	0.0	12528
Trial004	tekst bela 1.rtf	0.0	55645.5	Reading3	DarkGreen	57	1.0	51465.7	902.9	2036.3	83.5	9541.8	167.4	289.9	15.9	28	0.5	684.5	24.4	83.5	16.7	60.8	2.2	21.5	0.0	1147.4	41.0	257.1	0.9	2021.7	28	0.5	2971.5	106.1	150.3	83.4	0	0.0	0	0.0	14911
Trial004	tekst bela 1.rtf	0.0	50496.2	Reading4	DarkKhaki	54	1.1	48755.3	902.9	2621.0	185.5	9124.7	169.0	224.5	23.5	50	1.0	1138.1	22.8	101.4	16.7	77.0	1.5	17.0	0.0	2151.1	43.0	478.4	1.5	989.3	4	0.1	453.7	113.4	133.6	101.2	0	0.0	0	0.0	14377
Trial004	tekst bela 1.rtf	0.0	2742.3	P00	DarkMagenta	5	1.8	2542.8	508.6	1421.0	130.9	357.8	71.6	96.5	42.1	4	1.5	149.6	37.4	56.1	18.7	15.1	3.8	8.1	1.3	367.7	91.9	145.0	68.9	330.3	0	0.0	0.0	-	-	-	0	0.0	0	0.0	2183
Trial004	tekst bela 1.rtf	0.0	32254.5	P05	DarkOliveGreen	51	1.6	30966.6	607.2	1502.4	83.5	8868.3	173.9	271.6	35.6	47	1.5	951.5	20.2	83.5	16.7	49.2	1.0	11.1	0.0	1623.7	34.5	172.7	2.0	667.7	1	0.0	116.9	116.9	116.9	116.9	0	0.0	0	0.0	14061
Trial004	tekst bela 1.rtf	0.0	4181.0	0008	DarkOrange	0	0.0	0.0	0.0	-	-	0.0	-	-	-	0	0.0	0.0	-	-	-	0.0	-	-	-	0.0	-	-	-	0.0	0	0.0	0.0	-	-	-	0	0.0	0	0.0	0
Trial004	tekst bela 1.rtf	0.0	31616.1	006	DarkOrchid	51	1.6	30332.3	594.8	1786.3	133.5	8660.1	169.8	268.5	41.1	49	1.5	1051.7	21.5	83.5	16.7	69.7	1.4	14.5	0.0	1785.2	36.4	218.4	1.2	623.2	1	0.0	133.5	133.5	133.5	133.5	0	0.0	0	0.0	13960
Trial004	tekst bela 1.rtf	0.0	55761.6	Reading7	DarkRed	55	1.0	54050.2	982.7	3221.7	133.5	10495.6	190.8	256.5	25.9	50	0.9	1085.1	21.7	83.5	16.7	60.0	1.2	14.7	0.0	1375.8	27.5	176.4	1.3	1097.7	4	0.1	537.1	134.3	153.1	116.9	0	0.0	0	0.0	13588
Trial004	tekst bela 1.rtf	0.0	40249.1	Reading8	DarkSalmon	54	1.3	37844.5	700.8	3221.7	100.2	9419.8	174.4	254.1	43.0	43	1.1	984.9	22.9	100.1	16.7	67.2	1.6	16.1	0.0	1356.5	31.5	187.7	2.6	915.4	9	0.2	1168.5	129.8	150.2	100.2	0	0.0	0	0.0	14187
Trial004	tekst bela 1.rtf	0.0	27470.9	Reading9	DarkSeaGreen	51	1.9	26158.7	512.9	1185.4	100.1	8078.6	158.4	216.4	8.6	49	1.8	1185.2	24.2	100.2	16.7	83.3	1.7	16.1	0.1	1557.7	31.8	189.8	3.9	541.8	1	0.0	83.5	83.5	83.5	83.5	0	0.0	0	0.0	15089
Trial004	tekst bela 1.rtf	0.0	22739.8	Reading10	DarkSlateBlue	44	1.9	21601.2	490.9	1235.3	150.2	7969.3	181.1	253.6	37.5	42	1.8	1001.5	23.8	150.2	16.7	70.3	1.7	18.6	0.0	1433.5	34.1	185.9	2.6	515.1	1	0.0	100.1	100.1	100.1	100.1	0	0.0	0	0.0	13470
Trial004	tekst bela 1.rtf	0.0	32419.8	Reading11	DarkSlateGray	49	1.5	31016.8	633.0	1352.3	116.9	8891.4	181.5	255.5	35.6	47	1.4	1068.4	22.7	83.5	16.7	70.3	1.5	16.4	0.0	1520.0	32.3	208.9	1.4	681.2	2	0.1	200.3	100.2	116.9	83.4	0	0.0	0	0.0	13395
Trial004	tekst bela 1.rtf	0.0	30881.4	Reading12	DarkTurquoise	57	1.8	28178.5	494.4	1151.6	100.1	8391.5	147.2	217.7	31.9	44	1.4	984.9	22.4	83.5	16.7	63.3	1.4	15.3	0.0	1288.2	29.3	188.3	1.6	679.8	13	0.4	1402.2	107.9	133.6	83.5	0	0.0	0	0.0	14278
Trial004	tekst bela 1.rtf	0.0	52635.6	Reading13	DarkViolet	97	1.8	47642.6	491.2	1485.9	83.5	15337.8	158.1	261.4	6.9	67	1.3	1502.4	22.4	100.2	16.7	95.3	1.4	16.3	0.1	2173.5	32.4	184.7	3.1	769.4	25	0.5	2604.4	104.2	167.0	83.5	0	0.0	0	0.0	22130
Trial004	tekst bela 1.rtf	0.0	31826.8	Reading14	DeepPink	59	1.9	29813.5	505.3	1018.6	100.2	8399.3	142.4	237.4	23.4	55	1.7	1336.5	24.3	116.9	16.7	100.9	1.8	16.1	0.0	2056.1	37.4	213.2	2.4	546.5	3	0.1	484.0	161.3	233.7	116.9	0	0.0	0	0.0	17682
Trial004	tekst bela 1.rtf	0.0	27003.4	Reading15	DeepSkyBlue	48	1.8	25145.3	523.9	1235.4	116.8	7991.3	166.5	300.5	23.5	46	1.7	968.6	21.1	66.8	16.7	69.7	1.5	17.1	0.0	1753.8	38.1	256.3	1.2	545.8	2	0.1	617.7	308.9	500.9	116.9	0	0.0	0	0.0	13449
Trial004	tekst bela 1.rtf	0.0	43439.8	Reading16	DimGray	58	1.3	41850.6	721.6	1986.6	133.6	9270.4	159.8	251.2	23.9	54	1.2	1185.2	21.9	83.5	16.7	90.7	1.7	20.4	0.0	2151.0	39.8	612.0	1.9	786.5	3	0.1	317.2	105.7	133.5	83.5	0	0.0	0	0.0	14018
Trial004	tekst bela 1.rtf	0.0	36884.8	Reading17	DodgerBlue	67	1.8	34906.1	521.0	1402.3	83.4	8996.8	134.3	225.4	9.9	61	1.7	1285.4	21.1	83.5	16.7	67.6	1.1	14.3	0.0	1553.8	25.5	171.5	1.2	572.0	3	0.1	333.8	111.3	133.5	83.5	0	0.0	0	0.0	14528
Trial004	tekst bela 1.rtf	0.0	39010.3	Reading18	Firebrick	60	1.5	37225.4	620.4	1469.1	83.5	8670.0	144.5	235.2	18.4	54	1.4	1186.3	22.0	83.5	16.7	61.3	1.1	13.6	0.0	1310.0	24.3	162.5	1.5	707.1	4	0.1	400.7	100.2	133.6	83.5	0	0.0	0	0.0	14225
Trial004	tekst bela 1.rtf	0.0	37727.3	Reading19	ForestGreen	59	1.6	35123.1	595.3	1769.6	133.5	8807.4	149.3	203.9	8.8	45	1.2	1068.4	23.7	133.6	16.7	68.8	1.5	17.8	0.0	1272.3	28.3	174.3	1.6	797.5	10	0.3	1001.6	100.2	116.9	83.5	0	0.0	0	0.0	13952
Trial004	tekst bela 1.rtf	0.0	40315.3	Reading20	Gainsboro	56	1.4	37860.8	676.1	1402.3	83.5	8645.3	154.4	280.7	10.7	44	1.1	1051.7	23.9	116.9	16.7	70.8	1.6	15.1	0.0	1519.9	34.5	187.6	1.4	896.0	11	0.3	1185.2	107.7	133.6	83.5	0	0.0	0	0.0	13830
Trial004	tekst bela 1.rtf	0.0	45998.0	Reading21	Gold	66	1.4	43218.8	654.8	1853.3	100.2	10545.0	159.8	254.0	31.3	60	1.3	1385.9	23.1	100.2	16.7	103.2	1.7	17.4	0.0	2453.7	40.9	362.2	1.4	745.8	7	0.2	1201.9	171.7	217.0	150.2	0	0.0	0	0.0	15182
Trial004	tekst bela 1.rtf	0.0	32253.3	Reading22	Goldenrod	54	1.7	30565.8	566.0	1101.9	100.2	8903.9	164.9	273.7	6.4	49	1.5	868.1	17.7	50.1	16.7	22.6	0.5	6.6	0.0	1018.1	20.8	181.5	1.4	651.4	6	0.2	567.5	94.6	116.8	83.4	0	0.0	0	0.0	14324
Trial004	tekst bela 1.rtf	0.0	42620.3	Reading23	Gray	57	1.3	40915.9	717.8	1903.2	100.2	9314.9	163.4	257.3	22.1	51	1.2	1101.7	21.6	83.4	16.7	66.3	1.3	13.6	0.0	1546.3	30.3	195.7	1.1	808.0	5	0.1	500.8	100.2	116.9	83.5	0	0.0	0	0.0	14311
Trial004	tekst bela 1.rtf	0.0	28476.0	Reading24	Green	49	1.7	26775.7	546.4	1185.1	100.2	8435.4	172.2	243.7	15.7	43	1.5	985.5	22.9	100.2	16.7	53.9	1.3	15.4	0.1	1152.7	26.8	177.3	3.1	645.1	4	0.1	350.6	87.7	100.2	83.5	0	0.0	0	0.0	13273
Trial004	tekst bela 1.rtf	0.0	47987.6	Reading25	GreenYellow	60	1.3	46441.0	774.0	2403.9	167.0	8950.0	149.2	211.1	34.4	57	1.2	1252.0	22.0	100.2	16.7	73.9	1.3	17.0	0.0	1585.4	27.8	190.7	1.4	821.9	2	0.0	217.0	108.5	116.8	100.1	0	0.0	0	0.0	15249
Trial004	tekst bela 1.rtf	0.0	38627.5	Reading26	HotPink	49	1.3	36975.8	754.6	1969.8	116.8	8843.5	180.5	274.9	27.0	43	1.1	884.8	20.6	100.2	16.7	63.2	1.5	17.4	0.0	1942.9	45.2	451.0	1.4	861.7	3	0.1	300.4	100.1	100.2	100.1	0	0.0	0	0.0	14409
Trial004	tekst bela 1.rtf	0.0	26018.3	Reading27	IndianRed	46	1.8	24956.8	542.5	1201.8	150.2	6366.2	138.4	247.2	16.0	45	1.7	1051.7	23.4	100.2	16.7	81.9	1.8	16.2	0.1	2078.3	46.2	172.3	3.3	534.2	0	0.0	0.0	-	-	-	0	0.0	0	0.0	14340
Trial004	tekst bela 1.rtf	0.0	35598.5	Reading28	Indigo	49	1.4	34388.3	701.8	1886.4	83.5	8872.7	181.1	261.4	28.7	48	1.3	968.2	20.2	83.5	16.7	56.0	1.2	16.4	0.0	1488.3	31.0	457.4	1.4	728.1	1	0.0	100.1	100.1	100.1	100.1	0	0.0	0	0.0	13266
Trial004	tekst bela 1.rtf	0.0	42035.0	Reading29	Khaki	60	1.4	39579.7	659.7	1669.2	83.5	10519.9	175.3	279.6	20.3	48	1.1	1101.8	23.0	83.5	16.7	78.4	1.6	16.6	0.0	1583.2	33.0	199.4	1.8	830.0	9	0.2	1018.3	113.1	150.2	83.5	0	0.0	0	0.0	15939
Trial004	tekst bela 1.rtf	0.0	50026.3	Reading30	LawnGreen	66	1.3	47843.5	724.9	1652.8	116.8	11616.1	176.0	264.5	41.5	59	1.2	1519.1	25.7	200.3	16.7	94.3	1.6	16.2	0.0	1806.4	30.6	172.5	1.2	827.5	4	0.1	450.7	112.7	166.9	83.5	0	0.0	0	0.0	18222
Trial004	tekst bela 1.rtf	0.0	39311.2	Reading31	LightBlue	47	1.2	37192.9	791.3	1585.7	183.6	9863.5	209.9	346.4	36.6	36	0.9	851.3	23.6	66.8	16.7	60.5	1.7	14.8	0.0	1243.7	34.5	241.1	3.0	1079.3	7	0.2	951.6	135.9	166.9	100.2	0	0.0	0	0.0	14284
Trial004	tekst bela 1.rtf	0.0	28859.4	Reading32	LightCoral	53	1.8	27627.6	521.3	1569.3	116.9	8211.8	154.9	226.7	19.8	51	1.8	1101.8	21.6	83.5	16.7	79.8	1.6	16.3	0.0	2029.7	39.8	203.2	2.7	544.9	1	0.0	100.2	100.2	100.2	100.2	0	0.0	0	0.0	14949
Trial004	tekst bela 1.rtf	0.0	39160.9	Reading33	LightGray	48	1.2	37142.9	773.8	1569.1	150.2	7296.1	152.0	220.7	19.4	39	1.0	684.4	17.5	50.1	16.7	21.3	0.5	7.3	0.0	988.2	25.3	144.8	2.2	988.9	8	0.2	1051.8	131.5	166.9	100.2	0	0.0	0	0.0	13128
Trial004	tekst bela 1.rtf	0.0	36720.1	Reading35	LightGreen	53	1.4	35073.2	661.8	1335.3	83.5	8652.9	163.3	269.1	19.9	47	1.3	985.0	21.0	83.5	16.7	66.3	1.4	16.2	0.0	1824.1	38.8	310.8	0.8	773.0	3	0.1	267.1	89.0	100.2	83.4	0	0.0	0	0.0	14808
Trial004	tekst bela 1.rtf	0.0	31149.7	Reading36	LightPink	55	1.8	29897.6	543.6	1185.1	100.2	8765.3	159.4	229.7	29.5	53	1.7	1118.5	21.1	83.5	16.7	70.7	1.3	15.2	0.0	1821.5	34.4	205.5	2.2	559.6	1	0.0	100.2	100.2	100.2	100.2	0	0.0	0	0.0	15349
Trial004	tekst bela 1.rtf	0.0	55193.2	Reading37	LightSalmon	59	1.1	53652.5	909.4	2370.6	116.9	9932.9	168.4	258.2	25.2	55	1.0	1035.0	18.8	66.8	16.7	30.2	0.5	9.6	0.0	903.6	16.4	143.1	1.9	971.9	3	0.1	350.6	116.9	116.9	116.8	0	0.0	0	0.0	14454
Trial004	tekst bela 1.rtf	0.0	23292.8	Reading38	LightSeaGreen	50	2.1	22007.4	440.1	925.6	150.6	8130.5	162.6	228.1	24.5	48	2.1	1178.4	24.5	116.8	16.7	78.8	1.6	19.3	0.0	1345.0	28.0	226.2	1.5	455.8	0	0.0	0.0	-	-	-	0	0.0	0	0.0	14260
Trial004	tekst bela 1.rtf	0.0	42519.9	Reading39	LightSkyBlue	57	1.3	39980.9	701.4	2120.1	83.5	9473.2	166.2	257.2	24.1	43	1.0	884.8	20.6	100.2	16.7	30.0	0.7	12.7	0.0	805.8	18.7	152.6	1.8	987.3	10	0.2	1101.7	110.2	150.2	83.5	0	0.0	0	0.0	12308
Trial004	tekst bela 1.rtf	0.0	40246.8	Reading40	LightSlateGray	52	1.3	37997.3	730.7	1552.5	83.5	10340.1	198.8	311.8	18.6	39	1.0	901.5	23.1	83.5	16.7	70.4	1.8	14.6	0.0	1735.9	44.5	290.1	1.6	1021.5	9	0.2	801.8	89.1	100.2	83.4	0	0.0	0	0.0	13767
Trial004	tekst bela 1.rtf	0.0	27107.9	Reading41	LightSteelBlue	51	1.9	24523.2	480.8	1151.7	100.0	7618.0	149.4	238.9	17.4	43	1.6	984.9	22.9	83.5	16.7	74.9	1.7	15.6	0.0	1647.7	38.3	187.5	3.0	600.9	7	0.3	1418.7	202.7	233.6	166.9	0	0.0	0	0.0	14250
Trial004	tekst bela 1.rtf	0.0	32265.3	Reading42	Lime	49	1.5	30966.5	632.0	2537.5	83.5	8103.2	165.4	258.9	24.9	48	1.5	984.9	20.5	83.5	16.7	64.5	1.3	16.6	0.0	1939.6	40.4	524.0	1.6	650.0	1	0.0	183.6	183.6	183.6	183.6	0	0.0	0	0.0	13342
Trial004	tekst bela 1.rtf	0.0	52887.0	Reading43	LimeGreen	58	1.1	50213.8	865.8	3121.6	83.4	9929.9	171.2	231.5	24.9	51	1.0	1051.7	20.6	83.5	16.7	48.1	0.9	13.5	0.0	1228.5	24.1	162.3	2.4	1030.7	6	0.1	951.6	158.6	250.4	100.2	0	0.0	0	0.0	14793
Trial004	tekst bela 1.rtf	0.0	40094.2	Reading44	Magenta	63	1.6	38511.5	611.3	2103.4	100.2	9109.5	144.6	190.8	41.7	59	1.5	1201.9	20.4	83.5	16.7	66.7	1.1	15.7	0.0	2109.7	35.8	188.5	2.3	666.6	2	0.0	233.7	116.9	116.9	116.8	0	0.0	0	0.0	14999
Trial004	tekst bela 1.rtf	0.0	40627.7	Reading45	Maroon	68	1.7	37643.5	553.6	1585.8	83.5	10280.2	151.2	206.6	38.3	54	1.3	1151.9	21.3	83.5	16.7	63.2	1.2	13.6	0.0	1621.8	30.0	237.5	2.9	714.0	13	0.3	1402.3	107.9	150.2	83.4	0	0.0	0	0.0	16737
Trial004	tekst bela 1.rtf	0.0	28625.8	Reading46	MediumAquamarine	60	2.1	25407.3	423.5	1402.3	83.5	8274.4	137.9	279.0	28.4	42	1.5	1001.6	23.8	83.5	16.7	113.2	2.7	29.5	0.1	3099.1	73.8	383.6	3.6	652.7	7	0.2	834.8	119.3	217.0	83.5	0	0.0	0	0.0	14611
Trial004	tekst bela 1.rtf	0.0	32820.7	Reading47	MediumBlue	54	1.6	31316.8	579.9	2453.7	100.2	8400.8	155.6	250.5	20.8	49	1.5	1051.7	21.5	83.5	16.7	75.0	1.5	16.3	0.1	1925.4	39.3	195.9	3.7	647.9	4	0.1	367.3	91.8	100.2	83.5	0	0.0	0	0.0	14493
